work_id,state,district,constituency,house,mp_id,mp_name,work_title,category,implementing_agency,vendor_id,vendor_name,recommendation_date,sanction_date,estimated_cost_inr,sor_benchmark_cost_inr,expenditure_incurred_inr,completion_pct,days_stalled,work_status,latitude,longitude,photo_phash,photo_exif_lat,photo_exif_lon,anomaly_label
WRK00428,Telangana,Nizamabad,Secunderabad,LS,MP017,G. Krishna Reddy,Sports Facility near Nizamabad Block 22,Sports Facility,DRDA,V011,Anand Construction,2021-04-03,2021-04-03,3456061.91,3500000,3333582.4,100,0,Completed,19.550887,78.964455,75ac0819714b5c03,19.550584,78.964204,DUPLICATE_WORK
WRK00429,Uttar Pradesh,Agra,Lucknow West,LS,MP007,Vinod Tiwari,School Building near Agra Block 6,School Building,Block Development Office,V012,Bright Future Infra,2021-02-24,2021-02-24,5084789.29,4200000,4739543.83,100,0,Completed,27.177047,82.478997,2f64672f96e1a522,27.177182,82.479686,DUPLICATE_WORK
WRK00430,Maharashtra,Aurangabad,Nashik,LS,MP006,Meena Kulkarni,Cremnearion Ground near Aurangabad Block 29,Cremation Ground,DRDA,V015,Reliable Constructions,2021-02-06,2021-02-06,2037797.89,2100000,1965421.88,100,0,Completed,18.732271,78.034521,acf5e81e71316269,18.731507,78.034016,DUPLICATE_WORK
WRK00431,Uttar Pradesh,Prayagraj,Lucknow West,LS,MP007,Vinod Tiwari,Drainage Works at Prayagraj Ward 13,Drainage Works,Municipal Corporation,V009,Heritage Contractors,2022-07-14,2022-07-24,3331741.12,1900000,0,0,0,Not Started,24.937786,80.311869,f50bea63371ecd7b,24.938165,80.311238,COST_INFLATED
WRK00432,Rajasthan,Jaipur,Jodhpur,LS,MP010,Kavita Joshi,Water Supply at Jaipur Ward 15,Water Supply,ZP,V003,National Build Corp,2023-01-22,2023-02-18,5121982.54,3100000,2307567.76,66,5,In Progress,24.508451,71.849405,2bcfbe01a28defe3,24.5085,71.849002,COST_INFLATED
WRK00433,Gujarat,Surat,Ahmedabad East,LS,MP011,Rameshwar Patel,Anganwadi Centre at Surat Ward 5,Anganwadi Centre,DRDA,V019,City Developers,2023-07-10,2023-07-29,3846862.16,2200000,2078399.21,100,0,Completed,22.682293,69.781546,956269f0e5d7b875,22.682148,69.781109,COST_INFLATED
WRK00434,Arunachal Pradesh,Itanagar,Arunachal West,LS,MP014,Col. Tenzing Norbu,Bridge Construction at Itanagar Ward 2,Bridge Construction,PWD,V002,Bharat Infra Works,2021-09-19,2021-11-02,12993123.57,8500000,7147052.46,100,0,Completed,28.202323,94.035742,e623a6895d59cd2a,28.202945,94.036512,COST_INFLATED
WRK00435,Gujarat,Ahmedabad,Ahmedabad East,LS,MP011,Rameshwar Patel,Drainage Works at Ahmedabad Ward 14,Drainage Works,ZP,V009,Heritage Contractors,2021-06-29,2021-08-05,3283037.95,1900000,676480.91,34,120,Stalled,20.91023,71.439179,eb6c1016cee624d0,20.910285,71.439154,COST_INFLATED
WRK00436,Gujarat,Surat,Ahmedabad East,LS,MP011,Rameshwar Patel,Water Supply at Surat Ward 23,Water Supply,Block Development Office,V005,Golden Gate Contractors,2022-05-17,2022-05-30,5360636.62,3100000,3142773.53,100,0,Completed,21.372729,68.122692,430f801dfad409e2,21.372243,68.122602,COST_INFLATED
WRK00437,Assam,Silchar,Guwahati,LS,MP013,Bikash Barua,Sports Facility at Silchar Ward 29,Sports Facility,DRDA,V011,Anand Construction,2022-08-29,2022-10-27,5096764.81,3500000,0,0,0,Not Started,24.993287,89.902232,10f1bc81448aaa9e,24.992872,89.902934,COST_INFLATED
WRK00438,Maharashtra,Aurangabad,Nashik,LS,MP006,Meena Kulkarni,Cremation Ground at Aurangabad Ward 29,Cremation Ground,DRDA,V015,Reliable Constructions,2020-12-03,2021-01-01,3374569.84,2100000,1965421.88,100,0,Completed,18.731918,78.034057,acf5e81e71316269,18.731507,78.034016,COST_INFLATED
WRK00439,Telangana,Hyderabad,Secunderabad,LS,MP017,G. Krishna Reddy,Boundary Wall at Hyderabad Zone 10,Boundary Wall,ZP,V003,National Build Corp,2023-12-05,2023-12-05,924929.0,900000,932684.73,75,0,Completed,18.839035,79.017484,544c14d1503ba8c3,0,0,TENDER_SPLITTING
WRK00440,Telangana,Hyderabad,Secunderabad,LS,MP017,G. Krishna Reddy,Boundary Wall at Hyderabad Zone 10,Boundary Wall,Block Development Office,V003,National Build Corp,2023-12-17,2023-12-17,938605.12,900000,912256.13,75,0,Completed,20.651701,74.40947,2cd6e8df1b5829c9,0,0,TENDER_SPLITTING
WRK00441,Uttar Pradesh,Agra,Lucknow West,LS,MP007,Vinod Tiwari,Boundary Wall at Agra Zone 5,Boundary Wall,ZP,V007,Delta Infratech,2023-06-20,2023-06-20,905536.61,900000,880020.5,67,0,Completed,17.309046,76.117385,3f10938caec7f267,0,0,TENDER_SPLITTING
WRK00442,Uttar Pradesh,Agra,Lucknow West,LS,MP007,Vinod Tiwari,Boundary Wall at Agra Zone 5,Boundary Wall,Municipal Corporation,V007,Delta Infratech,2023-06-28,2023-06-28,935936.8,900000,907350.68,79,0,Completed,15.713801,80.624483,08e945489b16acb8,0,0,TENDER_SPLITTING
WRK00443,Tamil Nadu,Coimbatore,Chennai Central,LS,MP002,Priya Nair,Boundary Wall at Coimbatore Zone 7,Boundary Wall,PWD,V012,Bright Future Infra,2022-06-03,2022-06-03,963255.96,900000,905092.52,67,0,Completed,18.488518,74.56197,6372d63571414f58,0,0,TENDER_SPLITTING
WRK00444,Tamil Nadu,Coimbatore,Chennai Central,LS,MP002,Priya Nair,Boundary Wall at Coimbatore Zone 1,Boundary Wall,DRDA,V012,Bright Future Infra,2022-06-13,2022-06-13,991823.23,900000,937689.0,79,0,Completed,16.087352,79.428474,4c23e8443c4722f3,0,0,TENDER_SPLITTING
WRK00445,Maharashtra,Aurangabad,Nashik,LS,MP006,Meena Kulkarni,Cremation Ground at Aurangabad Ward 29,Cremation Ground,DRDA,V015,Reliable Constructions,2020-12-03,2021-01-01,2037797.89,2100000,1965421.88,100,0,Completed,18.731918,78.034057,acf5e81e71316269,18.726413,78.072252,GEO_TAMPERING
WRK00446,Arunachal Pradesh,Itanagar,Arunachal West,LS,MP014,Col. Tenzing Norbu,Bridge Construction at Itanagar Ward 2,Bridge Construction,PWD,V002,Bharat Infra Works,2021-09-19,2021-11-02,7480829.12,8500000,7147052.46,100,0,Completed,28.202323,94.035742,e623a6895d59cd2a,28.203897,94.0262,GEO_TAMPERING
WRK00447,Odisha,Puri,Bhubaneswar,LS,MP018,Soumya Das,Health Centre at Puri Ward 23,Health Centre,Block Development Office,V008,Metro Build Solutions,2023-08-14,2023-09-27,6164030.16,5600000,5610889.28,100,0,Completed,20.829573,87.017668,6f18c1081723199d,20.827539,86.991197,GEO_TAMPERING
WRK00448,Karnataka,Mysuru,Bengaluru South,LS,MP012,Anand Swaminathan,Water Supply at Mysuru Ward 30,Water Supply,DRDA,V016,Star Infrastructure,2022-05-18,2022-06-09,2762477.61,3100000,2549574.75,100,0,Completed,16.814067,74.346625,9050f7efc1235c91,16.793202,74.384716,GEO_TAMPERING
WRK00449,Tamil Nadu,Trichy,Coimbatore North,LS,MP009,Suresh Pillai,Water Supply at Trichy Ward 10,Water Supply,Block Development Office,V016,Star Infrastructure,2023-11-03,2023-11-25,3324180.87,3100000,3350811.55,100,0,Completed,10.73832,79.384292,7da67785b63b4dc3,10.757575,79.373284,GEO_TAMPERING
WRK00450,Gujarat,Ahmedabad,Ahmedabad East,LS,MP011,Rameshwar Patel,Road Construction at Ahmedabad Ward 2,Road Construction,ZP,V012,Bright Future Infra,2022-07-31,2022-08-29,2747270.29,2800000,2078602.53,74,5,In Progress,21.717116,68.371073,6f5842c3ff86cc31,21.722113,68.37959,GEO_TAMPERING
WRK00451,Uttar Pradesh,Prayagraj,Varanasi East,LS,MP003,Rajesh Gupta,Library Building at Prayagraj Ward 26,Library Building,DRDA,V020,Horizon Build Co,2023-06-20,2023-08-06,4316591.22,4100000,1162525.45,25,14,In Progress,27.615768,78.53062,269ed4c980599b93,27.630127,78.537799,GEO_TAMPERING
WRK00452,Himachal Pradesh,Kullu,Shimla,LS,MP016,Rohit Verma,Water Supply at Kullu Ward 26,Water Supply,PWD,V003,National Build Corp,2021-09-20,2021-10-24,3201415.23,3100000,3169102.19,100,0,Completed,32.538878,76.164128,ca3dd859c5ce099c,32.536012,76.138224,GEO_TAMPERING
WRK00453,Maharashtra,Mumbai,Pune North,LS,MP001,Arjun Sharma,Boundary Wall at Mumbai Ward 1,Boundary Wall,District Panchayat,V001,Sunrise Constructions Pvt Ltd,2021-03-16,2021-05-04,929163.48,900000,37166.54,4,287,Stalled,15.635707,77.178642,b8e19f568787ea21,15.635383,77.179355,CAPITAL_DORMANT
WRK00454,Gujarat,Ahmedabad,Ahmedabad East,LS,MP011,Rameshwar Patel,Boundary Wall at Ahmedabad Ward 26,Boundary Wall,DRDA,V010,Shree Ram Builders,2021-02-25,2021-03-22,997605.75,900000,89784.52,9,345,Stalled,20.830233,70.486253,c643530068a51c68,20.830001,70.486404,CAPITAL_DORMANT
WRK00455,Himachal Pradesh,Solan,Shimla,LS,MP016,Rohit Verma,Drainage Works at Solan Ward 10,Drainage Works,ZP,V009,Heritage Contractors,2021-11-12,2021-12-21,1853451.98,1900000,18534.52,1,227,Stalled,32.615969,78.151144,313839757bf33a34,32.616626,78.150767,CAPITAL_DORMANT
WRK00456,Rajasthan,Ajmer,Jaipur Rural,LS,MP004,Sunita Devi,Water Supply at Ajmer Ward 21,Water Supply,ZP,V009,Heritage Contractors,2022-11-11,2022-11-28,3588062.43,3100000,107641.87,3,265,Stalled,23.023366,75.85441,2dbc2134c30ff46e,23.023377,75.853795,CAPITAL_DORMANT
WRK00457,Maharashtra,Nagpur,Nashik,LS,MP006,Meena Kulkarni,Street Lighting at Nagpur Ward 6,Street Lighting,District Panchayat,V018,Prime Works Ltd,2021-04-27,2021-06-04,1139907.09,1200000,22798.14,2,449,Stalled,20.222221,73.412642,17e011b7f8102383,20.222834,73.413176,CAPITAL_DORMANT
WRK00458,West Bengal,Durgapur,Kolkata South,LS,MP005,Deepak Chatterjee,Bridge Construction at Durgapur Ward 29,Bridge Construction,ZP,V009,Heritage Contractors,2021-10-07,2021-12-06,7467793.45,8500000,448067.61,6,489,Stalled,25.425465,88.668908,7e695d0d8a3c3b5e,25.425376,88.669064,CAPITAL_DORMANT
WRK00459,Gujarat,Kutch,Ahmedabad East,LS,MP011,Rameshwar Patel,Boundary Wall at Kutch Ward 21,Boundary Wall,ZP,V014,Kumar & Associates,2022-07-28,2022-09-06,956642.34,900000,66964.96,7,348,Stalled,21.794446,72.412361,cbf81f864ec3f970,21.795019,72.412937,CAPITAL_DORMANT
WRK00460,Uttar Pradesh,Kanpur,Varanasi East,LS,MP003,Rajesh Gupta,Bridge Construction at Kanpur Ward 3,Bridge Construction,PWD,V013,Durga Projects,2021-12-26,2022-01-08,10172294.61,8500000,203445.89,2,429,Stalled,26.855546,79.665004,f3821cfdc083b73a,26.856023,79.664605,CAPITAL_DORMANT
WRK00461,Rajasthan,Jaipur,Jaipur Rural,LS,MP004,Sunita Devi,Water Supply at Jaipur Ward 18,Water Supply,District Panchayat,V002,Bharat Infra Works,2021-08-17,2021-10-13,2938665.9,3100000,58773.32,2,318,Stalled,26.926639,74.696334,37f8a88b17fc695a,26.926255,74.696498,CAPITAL_DORMANT
WRK00462,Gujarat,Vadodara,Ahmedabad East,LS,MP011,Rameshwar Patel,Road Construction at Vadodara Ward 12,Road Construction,Municipal Corporation,V005,Golden Gate Contractors,2022-07-20,2022-08-18,2995996.81,2800000,149799.84,5,488,Stalled,20.658267,69.386274,7e7838c9ca55e38b,20.657586,69.386357,CAPITAL_DORMANT
WRK00463,Arunachal Pradesh,Itanagar,Arunachal West,LS,MP014,Col. Tenzing Norbu,Community Hall at Itanagar Ward 4,Community Hall,Block Development Office,V014,Kumar & Associates,2021-03-17,2021-05-03,4463889.31,3800000,3414417.45,23,60,In Progress,27.791345,96.654283,f7e8f8e50d2b91ef,27.79104,96.653978,EXPENDITURE_MISMATCH
WRK00464,Assam,Guwahati,Guwahati,LS,MP013,Bikash Barua,Sports Facility at Guwahati Ward 21,Sports Facility,PWD,V005,Golden Gate Contractors,2021-03-31,2021-04-22,3621766.88,3500000,3276331.7,5,41,In Progress,24.301286,91.382454,e17f29e170286046,24.301571,91.381857,EXPENDITURE_MISMATCH
WRK00465,Karnataka,Mysuru,Bengaluru South,LS,MP012,Anand Swaminathan,Water Supply at Mysuru Ward 11,Water Supply,Municipal Corporation,V006,Apex Construction Co,2022-10-28,2022-12-26,3461997.43,3100000,2926514.61,24,58,In Progress,17.980347,75.088992,698c206fe1a47e10,17.979664,75.089349,EXPENDITURE_MISMATCH
WRK00466,Punjab,Amritsar,Amritsar,LS,MP019,Harpreet Singh,Road Construction at Amritsar Ward 26,Road Construction,PWD,V018,Prime Works Ltd,2022-05-07,2022-06-27,2470969.6,2800000,2260506.04,7,12,In Progress,31.354325,73.893886,f4e7069aa4540937,31.354041,73.893457,EXPENDITURE_MISMATCH
WRK00467,Assam,Jorhat,Guwahati,LS,MP013,Bikash Barua,Road Construction at Jorhat Ward 18,Road Construction,ZP,V004,Pioneer Projects Ltd,2023-01-09,2023-02-04,3091951.29,2800000,2659857.99,13,10,In Progress,25.040391,93.839758,c1b5b5cabc3536df,25.04015,93.839035,EXPENDITURE_MISMATCH
WRK00468,Himachal Pradesh,Mandi,Shimla,LS,MP016,Rohit Verma,Road Construction at Mandi Ward 8,Road Construction,Block Development Office,V019,City Developers,2022-06-10,2022-08-03,2639253.38,2800000,2111948.98,6,27,In Progress,31.093664,78.390242,ef04e57dcdccc33a,31.09323,78.389595,EXPENDITURE_MISMATCH
WRK00469,Tamil Nadu,Trichy,Chennai Central,LS,MP002,Priya Nair,Bridge Construction at Trichy Ward 17,Bridge Construction,Municipal Corporation,V009,Heritage Contractors,2022-12-28,2023-01-30,9533810.99,8500000,7360402.93,24,5,In Progress,10.08153,77.520419,1d0af7f7f5e4a471,10.080849,77.519961,EXPENDITURE_MISMATCH
WRK00470,Rajasthan,Ajmer,Jodhpur,LS,MP010,Kavita Joshi,Drainage Works at Ajmer Ward 29,Drainage Works,Block Development Office,V002,Bharat Infra Works,2023-08-02,2023-08-28,2366733.25,1900000,1784575.04,16,36,In Progress,25.059998,77.086819,45f1861954f90429,25.059458,77.08661,EXPENDITURE_MISMATCH
WRK00471,Odisha,Puri,Bhubaneswar,LS,MP018,Soumya Das,School Building at Puri Ward 10,School Building,DRDA,V017,United Builders,2023-07-24,2023-08-31,4819341.14,4200000,4516136.92,100,0,Completed,20.860775,86.071463,,0,0,NO_PHYSICAL_EVIDENCE
WRK00472,Rajasthan,Jaipur,Jodhpur,LS,MP010,Kavita Joshi,Water Supply at Jaipur Ward 15,Water Supply,ZP,V003,National Build Corp,2023-01-22,2023-02-18,3709439.75,3100000,2307567.76,100,5,Completed,24.508451,71.849405,,0,0,NO_PHYSICAL_EVIDENCE
WRK00473,Arunachal Pradesh,Itanagar,Arunachal West,LS,MP014,Col. Tenzing Norbu,Water Supply at Itanagar Ward 2,Water Supply,Municipal Corporation,V004,Pioneer Projects Ltd,2020-12-20,2021-01-20,3306516.05,3100000,3301872.3,100,0,Completed,29.062117,95.790569,,0,0,NO_PHYSICAL_EVIDENCE
WRK00474,Bihar,Patna,Patna Sahib,LS,MP015,Dr. Sanjeev Kumar,Sports Facility at Patna Ward 9,Sports Facility,PWD,V015,Reliable Constructions,2023-03-20,2023-05-04,3552748.48,3500000,2239960.84,100,7,Completed,25.356842,83.695352,,0,0,NO_PHYSICAL_EVIDENCE
WRK00475,Uttar Pradesh,Kanpur,Varanasi East,LS,MP003,Rajesh Gupta,Boundary Wall at Kanpur Ward 17,Boundary Wall,ZP,V011,Anand Construction,2022-06-08,2022-07-27,927127.58,900000,354922.75,100,4,Completed,26.460374,83.141219,,0,0,NO_PHYSICAL_EVIDENCE
WRK00476,Tamil Nadu,Coimbatore,Chennai Central,LS,MP002,Priya Nair,Library Building at Coimbatore Ward 22,Library Building,Municipal Corporation,V011,Anand Construction,2022-02-07,2022-03-29,4006875.74,4100000,3102193.11,100,4,Completed,8.520156,77.656603,,0,0,NO_PHYSICAL_EVIDENCE
WRK00477,Tamil Nadu,Trichy,Coimbatore North,LS,MP009,Suresh Pillai,School Building at Trichy Ward 17,School Building,District Panchayat,V019,City Developers,2023-02-21,2023-03-16,3885072.91,4200000,1597435.88,100,22,Completed,12.188606,76.395302,,0,0,NO_PHYSICAL_EVIDENCE
WRK00478,Gujarat,Kutch,Ahmedabad East,LS,MP011,Rameshwar Patel,Drainage Works at Kutch Ward 24,Drainage Works,PWD,V017,United Builders,2022-04-27,2022-05-24,1933185.21,1900000,1173101.63,100,9,Completed,20.71351,70.741571,,0,0,NO_PHYSICAL_EVIDENCE
WRK00479,West Bengal,Darjeeling,Howrah,LS,MP008,Anita Roy,Drainage Works at Darjeeling Ward 18,Drainage Works,Block Development Office,V016,Star Infrastructure,2022-04-12,2022-04-27,1921490.52,1900000,1574456.7,100,2,Completed,24.048288,86.286698,048c8480a7437402,24.047717,86.28656,CATEGORY_DEVIATION
WRK00480,Uttarakhand,Dehradun,Garhwal,LS,MP020,Vikramaditya Rawat,School Building at Dehradun Ward 23,School Building,DRDA,V011,Anand Construction,2023-06-11,2023-07-12,4103880.37,4200000,2411707.12,100,22,Completed,30.22699,78.875727,013ca9982b2bf58c,30.226722,78.876202,CATEGORY_DEVIATION
WRK00481,Tamil Nadu,Trichy,Chennai Central,LS,MP002,Priya Nair,Anganwadi Centre at Trichy Ward 22,Anganwadi Centre,ZP,V007,Delta Infratech,2022-06-12,2022-08-10,2602898.23,2200000,0,100,0,Completed,11.378151,77.679748,ad81f8bd402913ec,11.378518,77.68014,CATEGORY_DEVIATION
WRK00482,Maharashtra,Aurangabad,Pune North,LS,MP001,Arjun Sharma,Anganwadi Centre at Aurangabad Ward 23,Anganwadi Centre,Municipal Corporation,V013,Durga Projects,2022-02-15,2022-04-12,2103666.78,2200000,2044905.72,100,0,Completed,18.430855,78.585818,ae441e21d25864f2,18.430484,78.585928,CATEGORY_DEVIATION
WRK00483,West Bengal,Darjeeling,Kolkata South,LS,MP005,Deepak Chatterjee,Cremation Ground at Darjeeling Ward 10,Cremation Ground,Block Development Office,V011,Anand Construction,2021-08-16,2021-09-22,1937849.03,2100000,460977.22,100,26,Completed,22.372188,86.475094,5894f7f139b86bb2,22.372831,86.475123,CATEGORY_DEVIATION
WRK00484,Assam,Jorhat,Guwahati,LS,MP013,Bikash Barua,Drainage Works at Jorhat Ward 10,Drainage Works,District Panchayat,V014,Kumar & Associates,2021-12-08,2022-01-18,1872667.84,1900000,1316572.05,100,29,Completed,25.140211,90.220452,9a3a61036e3c4532,25.140923,90.219945,CATEGORY_DEVIATION
WRK00485,West Bengal,Darjeeling,Howrah,LS,MP008,Anita Roy,School Building at Darjeeling Ward 24,School Building,ZP,V012,Bright Future Infra,2022-03-22,2022-05-06,4236341.86,4200000,2293026.21,100,12,Completed,25.197712,87.064531,7f4d908ce1fff6c0,25.197663,87.065012,RECYCLED_PROGRESSION_PHOTO
WRK00486,Assam,Silchar,Guwahati,LS,MP013,Bikash Barua,Community Hall at Silchar Ward 3,Community Hall,ZP,V018,Prime Works Ltd,2020-12-13,2021-01-11,3391957.39,3800000,1617585.29,100,3,Completed,24.830828,92.527715,1a7167c768759545,24.830147,92.527484,RECYCLED_PROGRESSION_PHOTO
WRK00487,Uttarakhand,Dehradun,Garhwal,LS,MP020,Vikramaditya Rawat,School Building at Dehradun Ward 23,School Building,DRDA,V011,Anand Construction,2023-06-11,2023-07-12,4103880.37,4200000,2411707.12,100,22,Completed,30.22699,78.875727,013ca9982b2bf58c,30.226722,78.876202,RECYCLED_PROGRESSION_PHOTO
WRK00488,Tamil Nadu,Chennai,Chennai Central,LS,MP002,Priya Nair,Bridge Construction at Chennai Ward 6,Bridge Construction,ZP,V013,Durga Projects,2021-08-20,2021-10-18,9219471.2,8500000,9025348.15,100,0,Completed,10.070405,76.504633,5628ddcd19dd3e8c,10.07012,76.504102,RECYCLED_PROGRESSION_PHOTO
WRK00489,Karnataka,Mangaluru,Bengaluru South,LS,MP012,Anand Swaminathan,Road Construction at Mangaluru Ward 19,Road Construction,District Panchayat,V001,Sunrise Constructions Pvt Ltd,2022-01-07,2022-01-24,2825916.4,2800000,975888.81,100,41,Completed,15.991931,76.746871,5560db22c96b5edb,15.991562,76.746312,RECYCLED_PROGRESSION_PHOTO
WRK00490,West Bengal,Darjeeling,Kolkata South,LS,MP005,Deepak Chatterjee,Drainage Works at Darjeeling Ward 1,Drainage Works,PWD,V001,Sunrise Constructions Pvt Ltd,2023-03-01,2023-04-07,2096450.53,1900000,522509.03,100,30,Completed,22.636661,87.329716,d54e7948c1c0c5e3,22.636706,87.328965,RECYCLED_PROGRESSION_PHOTO
